Date,pnl_net
2025-07-29,-548.1729470524101
2025-07-30,4894.528466200399
2025-07-31,1134.8903637014312
2025-08-01,706.7712357345205
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,-184.4996965486078
2025-08-05,59.27390443644555
2025-08-06,-1421.9258419711252
2025-08-07,591.817165839433
2025-08-08,3070.6276140567875
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,785.8521779532857
2025-08-12,461.0855551850619
2025-08-13,-1245.8058401764392
2025-08-14,-1149.73452551045
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,-2956.5460617496433
2025-08-19,523.9139269783478
2025-08-20,469.8580929769832
2025-08-21,-356.9996172772738
2025-08-22,-84.24336753717114
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,2000.8240625566675
2025-08-26,2334.8091475513525
2025-08-27,0.0
2025-08-28,-1516.8243264505136
2025-08-29,274.69941029152443
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,-3049.458834727597
2025-09-02,1390.5406089153864
2025-09-03,834.6102490709038
2025-09-04,946.7826569873438
2025-09-05,-3423.779092204219
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,2534.3556937071553
2025-09-09,311.99895074359483
2025-09-10,1301.7203262742673
2025-09-11,-873.0680398062332
2025-09-12,975.3983292156818
2025-09-13,-28.1342
2025-09-14,0.0
2025-09-15,1552.3406357801848
2025-09-16,-1832.6617081783606
2025-09-17,-1149.0420609629282
2025-09-18,1017.4759244578986
2025-09-19,-1457.991161038307
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,-669.280981851006
2025-09-23,-1473.5610830344938
2025-09-24,-1232.0227299477615
2025-09-25,-681.6803325225305
2025-09-26,-2314.808558662683
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,638.1633278220079
2025-09-30,1489.7791616901054
2025-10-01,2354.783032273767
2025-10-02,0.0
2025-10-03,-2084.7937265790374
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,-882.5481994154181
2025-10-07,101.76800531201357
2025-10-08,-459.48102329188123
2025-10-09,-429.79583753849147
2025-10-10,-1447.2543677003282
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,-646.9589347002857
2025-10-14,-706.4813538432328
2025-10-15,1070.639665423057
2025-10-16,1755.7569178515903
2025-10-17,5499.46044354805
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,-3591.243001442949
2025-10-21,-798.7183313570916
2025-10-22,0.0
2025-10-23,1289.2891683701432
2025-10-24,230.22632997807827
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,-1372.123631594115
2025-10-28,-3366.2922521679147
2025-10-29,933.7105711178597
2025-10-30,-998.6164689470801
2025-10-31,-1553.265013688213
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,-758.7782015600064
2025-11-04,-1423.3385976720692
2025-11-05,0.0
2025-11-06,-1222.2696212093633
2025-11-07,4815.1043862129
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,-1621.2830331135383
2025-11-11,20.246425648191547
2025-11-12,-4088.713536381001
2025-11-13,-2489.434361286303
2025-11-14,-1786.415286763464
2025-11-15,0.0
2025-11-16,-28.1342
2025-11-17,481.4791671920921
2025-11-18,-2447.814424860044
2025-11-19,901.4094187111034
2025-11-20,2028.8072235186205
2025-11-21,-1242.2187302687691
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,-787.9579853478446
2025-11-25,-2190.976299380949
2025-11-26,2095.9837108816087
2025-11-27,1422.7721946698928
2025-11-28,90.96855804691776
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,306.9217736800784
2025-12-02,-5545.062322035445
2025-12-03,3089.3989587144847
2025-12-04,579.1362426538029
2025-12-05,-80.42946402908477
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,1869.349500015536
2025-12-09,4871.503894427793
2025-12-10,33.4953916245228
2025-12-11,1097.6017755397156
2025-12-12,-1618.6886791124944
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,-571.2571655625486
