Date,pnl_gross
2023-07-24,-1412.3415869802834
2023-07-25,2859.4145021263475
2023-07-26,464.8477233332725
2023-07-27,67.62271488824481
2023-07-28,-2147.5520439017528
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,382.17303202307204
2023-08-01,2802.206073366102
2023-08-02,-1353.1959258462555
2023-08-03,2857.923526945434
2023-08-04,-703.3716007561598
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,-130.9215426653542
2023-08-08,182.71563266593296
2023-08-09,582.384169342014
2023-08-10,461.91050883127343
2023-08-11,-2664.7726563956057
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,443.97896121369365
2023-08-15,0.0
2023-08-16,1036.781122821475
2023-08-17,2227.786362273079
2023-08-18,-57.47291424237115
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,1375.7764842885267
2023-08-22,108.14148011975004
2023-08-23,-996.6256378281546
2023-08-24,4866.442685815724
2023-08-25,326.8483968893233
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,376.3220302443181
2023-08-29,572.8647957077881
2023-08-30,357.65362204100535
2023-08-31,384.15476928293396
2023-09-01,716.4889253693141
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,-592.5973076893354
2023-09-05,-668.7351623319325
2023-09-06,2162.1137020162532
2023-09-07,-2075.5058010800954
2023-09-08,179.33627238080555
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,435.377537603061
2023-09-12,-4619.554843232216
2023-09-13,2450.651263682675
2023-09-14,-721.2776010890343
2023-09-15,99.34377456970466
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,-1204.1549820211571
2023-09-19,0.0
2023-09-20,-3221.7150384058195
2023-09-21,-432.1282815290315
2023-09-22,-2919.091649408638
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,393.67262602391554
2023-09-26,495.2343388896875
2023-09-27,125.4914229747261
2023-09-28,-145.38036120050646
2023-09-29,661.173807952369
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,-2894.0933272278116
2023-10-04,1294.9547148485196
2023-10-05,-3208.9720958725916
2023-10-06,-631.6196647878925
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,-1905.829879661716
2023-10-10,1141.8293472263288
2023-10-11,3530.659243584884
2023-10-12,3871.587147991153
2023-10-13,-1539.592352459698
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,1096.220725374579
2023-10-17,2344.9817444009136
2023-10-18,-875.6821080158874
2023-10-19,136.53278073376242
2023-10-20,-1077.151739327902
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,1415.8224938672115
2023-10-24,0.0
2023-10-25,1181.3490214995204
2023-10-26,-324.1480119305584
2023-10-27,1380.7777416365411
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,676.4607185342354
2023-10-31,215.22294810589096
2023-11-01,224.28107625706235
2023-11-02,-366.6236398581191
2023-11-03,858.4016157665706
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,212.24167522806866
2023-11-07,-148.51366060904644
2023-11-08,-83.8833704083574
2023-11-09,-1414.9062337998153
2023-11-10,-245.7696290809941
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,-307.0204255847919
2023-11-14,0.0
2023-11-15,1941.19738404694
2023-11-16,2141.7916345243993
2023-11-17,-2499.028868769826
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,-126.9191181488028
2023-11-21,1018.5691678495521
2023-11-22,-1046.726242900653
2023-11-23,2228.448861001515
2023-11-24,2102.500941730338
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,-792.4875935291165
2023-11-29,328.0817835223759
2023-11-30,-819.7421486583288
2023-12-01,1004.9102683729005
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,4283.660213357928
2023-12-05,2603.699476481922
2023-12-06,-1996.3245817177767
2023-12-07,831.1602221162407
2023-12-08,-728.2104351303165
2023-12-09,0.0
