Date,HDFCBANK.NS,ICICIBANK.NS,PNB.NS,SBIN.NS
2020-08-28,1058.2542724609375,399.31427001953125,34.376949310302734,207.4728240966797
2020-08-31,1059.5360107421875,384.5970764160156,32.521240234375,195.61590576171875
2020-09-01,1070.408203125,381.0395812988281,32.19649887084961,201.24449157714844
2020-09-02,1076.91259765625,382.4528503417969,32.289283752441406,199.53746032714844
2020-09-03,1073.82666015625,373.0474548339844,32.01092529296875,196.67703247070312
2020-09-04,1062.81201171875,363.10601806640625,31.222253799438477,190.6332550048828
2020-09-07,1054.4560546875,363.9344482421875,31.361427307128906,191.83279418945312
2020-09-08,1056.3076171875,366.1761779785156,31.222253799438477,188.2803192138672
2020-09-09,1041.16259765625,358.2815246582031,30.526363372802734,179.7913360595703
2020-09-10,1035.512939453125,361.30291748046875,31.129465103149414,182.8363037109375
2020-09-11,1024.21337890625,361.1080017089844,31.268644332885742,187.03465270996094
2020-09-14,1004.5581665039062,354.4803771972656,31.175857543945312,183.1592559814453
2020-09-15,1016.4749145507812,362.13134765625,30.897499084472656,184.6817169189453
2020-09-16,1038.45654296875,365.2015380859375,31.175857543945312,182.8824462890625
2020-09-17,1028.91357421875,359.6460266113281,30.851110458374023,180.34495544433594
2020-09-18,1003.94091796875,360.18206787109375,30.248003005981445,177.7152099609375
2020-09-21,996.3446044921875,341.8099365234375,28.438690185546875,171.44076538085938
2020-09-22,983.1461791992188,345.4161071777344,27.88197898864746,171.80982971191406
2020-09-23,994.3981323242188,342.9307861328125,27.232484817504883,169.59532165527344
2020-09-24,978.3986206054688,327.1901550292969,26.02627182006836,162.72108459472656
2020-09-25,991.3121337890625,339.8118896484375,26.954126358032227,168.11895751953125
2020-09-28,1000.9972534179688,353.7981262207031,27.97476577758789,172.77867126464844
2020-09-29,1008.9260864257812,347.9989318847656,27.000520706176758,170.74871826171875
2020-09-30,1024.166015625,345.75726318359375,26.49020004272461,171.0716552734375
2020-10-01,1051.0853271484375,359.8409423828125,25.97987937927246,175.5929718017578
2020-10-05,1058.11181640625,363.64208984375,26.258237838745117,174.16275024414062
2020-10-06,1086.3603515625,370.95196533203125,26.304630279541016,176.79251098632812
2020-10-07,1103.5943603515625,372.9499816894531,25.7479190826416,175.96206665039062
2020-10-08,1131.6531982421875,377.67706298828125,25.794309616088867,176.7002410888672
2020-10-09,1171.296142578125,391.3221435546875,26.81494903564453,182.97471618652344
2020-10-12,1152.4002685546875,393.8075256347656,26.397415161132812,183.3437957763672
2020-10-13,1137.9674072265625,386.20526123046875,25.8407039642334,180.57565307617188
2020-10-14,1150.3587646484375,396.48779296875,26.11905860900879,184.58946228027344
2020-10-15,1110.2410888671875,381.0883483886719,25.701526641845703,177.94590759277344
2020-10-16,1138.8218994140625,386.0590515136719,25.46956443786621,180.8063201904297
2020-10-19,1142.8101806640625,406.5267333984375,25.933490753173828,188.2341766357422
2020-10-20,1162.1805419921875,404.090087890625,25.37677764892578,187.3576202392578
2020-10-21,1183.7823486328125,409.64556884765625,25.237598419189453,188.00350952148438
2020-10-22,1171.0587158203125,402.43316650390625,25.237598419189453,187.58828735351562
2020-10-23,1173.432373046875,406.3804931640625,25.42317008972168,187.12693786621094
2020-10-26,1149.7891845703125,394.1973876953125,25.97987937927246,181.49835205078125
2020-10-27,1170.86865234375,399.5579833984375,25.37677764892578,179.60679626464844
2020-10-28,1148.5548095703125,386.01031494140625,25.14481544494629,175.7313690185547
2020-10-29,1127.2852783203125,389.7626953125,24.68088722229004,174.1166229248047
2020-10-30,1123.819580078125,382.64776611328125,24.820066452026367,174.62411499023438
2020-11-02,1153.9195556640625,406.8678283691406,25.933490753173828,180.8986053466797
2020-11-03,1184.9693603515625,432.5986328125,25.794309616088867,188.9262237548828
2020-11-04,1193.9423828125,425.970947265625,25.46956443786621,191.00233459472656
2020-11-05,1205.1468505859375,427.38421630859375,25.701526641845703,201.75198364257812
2020-11-06,1241.656494140625,431.5751953125,25.7479190826416,202.2594757080078
2020-11-09,1272.8961181640625,450.97076416015625,26.53659439086914,202.5363006591797
2020-11-10,1323.3162841796875,471.58465576171875,27.464447021484375,213.79344177246094
2020-11-11,1319.8031005859375,474.2161560058594,27.139698028564453,216.10025024414062
